id,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,average_token_length,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity
19894,2.397895273,6.224558429,0.524752475,0.552475248,0.413861386,7.827639546,0.437197337,0.066051251,0.051485149,0.03960396,0.565217391,0.434782609,0.381547619,0.05,0.7,-0.280446429,-0.05,-0.8,0.675,0.475
19895,2.63905733,6.612041035,0.47983871,0.580645161,0.403225806,8.238008249,0.333057851,0.035106749,0.018817204,0.014784946,0.56,0.44,0.328192641,0.1,0.8,-0.259090909,-0.1,-0.8,0.477272727,0.168181818
19898,2.890371758,7.089243155,0.502085071,0.560467056,0.433694746,8.585225602,0.426559007,0.139961171,0.04587156,0.018348624,0.714285714,0.285714286,0.375881543,0.1,1,-0.260750361,-0.071428571,-1,0.377272727,-0.031818182
19899,2.079441542,6.02827852,0.590361446,0.937349398,0.571084337,7.521859252,0.85,0.26,0.007228916,0,1,0,0.433333333,0.1,0.6,0,0,0,0,0
19900,2.833213344,6.381816017,0.52284264,0.534686971,0.404399323,7.844240718,0.451653701,0.086109543,0.052453469,0.035532995,0.596153846,0.403846154,0.425130917,0.0625,1,-0.293452381,-0.025,-0.75,0.75,0.8
19903,2.197224577,6.08221891,0.566210046,0.621004566,0.449771689,7.659171368,0.379008979,0.0769422,0.043378995,0.025114155,0.633333333,0.366666667,0.300287081,0.136363636,0.5,-0.210732323,-0.1,-0.5,0.3,0.05
19904,2.833213344,5.743003188,0.592948718,0.554487179,0.435897436,7.265429723,0.398538961,0.007954545,0.012820513,0.009615385,0.571428571,0.428571429,0.209090909,0.1,0.5,-0.241666667,-0.1,-0.3125,0,0
19906,2.772588722,6.630683386,0.444591029,0.577836412,0.362796834,8.185071478,0.296428571,0.026439394,0.022427441,0.015831135,0.586206897,0.413793103,0.27535014,0.1,1,-0.242857143,-0.1,-0.5,0.454545455,0.136363636
19907,2.708050201,4.430816799,0.75,0.666666667,0.583333333,5.976350909,0.492234848,-0.001704545,0.035714286,0.023809524,0.6,0.4,0.162121212,0.1,0.25,-0.25,-0.2,-0.3,0,0
19908,2.63905733,7.100027167,0.424917492,0.545379538,0.348184818,8.633731008,0.465775613,0.079570707,0.0330033,0.014851485,0.689655172,0.310344828,0.285041667,0.0625,0.8,-0.22808642,-0.05,-0.5,0.684848485,-0.054545455
19909,2.63905733,6.74051936,0.472813239,0.602836879,0.386524823,8.328692584,0.3729303,0.069322796,0.037825059,0.017730496,0.680851064,0.319148936,0.354186959,0.05,0.8,-0.249259259,-0.1,-0.5,0.551515152,-0.121212121
19910,2.772588722,6.556778356,0.487215909,0.572443182,0.40625,8.164510269,0.363425926,0.061111111,0.03125,0.012784091,0.709677419,0.290322581,0.292424242,0.05,0.5,-0.342592593,-0.1,-0.7,0.593939394,0.284848485
19911,2.63905733,7.120444372,0.468067906,0.573969281,0.396119644,8.666819365,0.416022866,0.099367299,0.029911075,0.011317704,0.725490196,0.274509804,0.337179712,0.1,0.6,-0.383928571,-0.05,-0.8,0,0
19912,2.197224577,6.907755279,0.428,0.57,0.349,8.498010372,0.448897135,0.056624923,0.025,0.011,0.694444444,0.305555556,0.300694805,0.0625,0.6,-0.404545455,-0.125,-0.5,0.5,0.2
19913,2.079441542,5.638354669,0.615658363,0.580071174,0.430604982,7.210079628,0.284581105,0.060962567,0.021352313,0.014234875,0.6,0.4,0.306060606,0.1,0.6,-0.2,-0.1,-0.3,0,0
19914,2.944438979,7.494986234,0.452473596,0.956086715,0.446914953,9.185432736,0.575,-0.05625,0.000555864,0.001111729,0.333333333,0.666666667,0.4,0.4,0.4,-0.3125,-0.125,-0.5,0,0
19915,2.63905733,7.34601021,0.37483871,0.512258065,0.309032258,8.816556769,0.41604798,0.143561953,0.048387097,0.020645161,0.700934579,0.299065421,0.378051371,0.1,1,-0.263845486,-0.05,-0.875,0.227272727,0.068181818
19916,2.63905733,6.575075841,0.550906555,0.578800558,0.450488145,8.105307516,0.449298942,0.01295214,0.025104603,0.022315202,0.529411765,0.470588235,0.375889851,0.1,0.8,-0.374305556,-0.1,-1,0.454545455,0.136363636
19917,2.564949357,6.599870499,0.398639456,0.523809524,0.303401361,8.159660737,0.458743146,0.090674443,0.031292517,0.013605442,0.696969697,0.303030303,0.307747036,0.05,0.8,-0.19297619,-0.071428571,-0.4,1,0
19919,2.48490665,6.385194399,0.490725126,0.573355818,0.39460371,7.981733287,0.369901395,0.016737314,0.02529511,0.020236088,0.555555556,0.444444444,0.255725108,0.0625,0.5,-0.269444444,-0.05,-0.8,0.454545455,0.136363636
19920,2.302585093,5.093750201,0.674846626,0.625766871,0.496932515,6.64118217,0.493518519,0.158333333,0.036809816,0.012269939,0.75,0.25,0.538888889,0.433333333,0.8,-0.191666667,-0.133333333,-0.25,0,0
19922,2.197224577,6.369900983,0.503424658,0.621575342,0.419520548,7.985484357,0.438541667,0.020920139,0.02739726,0.023972603,0.533333333,0.466666667,0.40625,0.1,1,-0.391666667,-0.125,-0.8,0,0
19924,2.833213344,6.925595197,0.481335953,0.562868369,0.386051081,8.37262974,0.527153439,0.216437037,0.044204322,0.009823183,0.818181818,0.181818182,0.411111111,0.1,1,-0.269722222,-0.05,-0.8,0.727272727,0.318181818
19925,1.609437912,1.791759469,1,1,1,3.218875825,0.9,0.5,0.166666667,0,1,0,0.5,0.5,0.5,0,0,0,0,0
19926,2.397895273,6.232448017,0.552062868,0.546168959,0.42632613,7.855544678,0.356505102,0.121825397,0.029469548,0.009823183,0.75,0.25,0.326666667,0.05,0.7,-0.277777778,-0.125,-0.5,0,0
19927,2.708050201,6.03068526,0.53125,0.572115385,0.415865385,7.61085279,0.562202381,0.040952381,0.026442308,0.016826923,0.611111111,0.388888889,0.335064935,0.05,0.7,-0.347619048,-0.125,-1,0.3,0.125
19928,2.772588722,6.695798917,0.562422744,0.553770087,0.463535229,8.216628493,0.477958676,0.094317267,0.035846724,0.023485785,0.604166667,0.395833333,0.364821242,0.033333333,0.8,-0.245561821,-0.1,-0.5,0.571022727,-0.088068182
19929,2.772588722,0,0,0,0,,0.5,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.1
19930,2.772588722,7.446001498,0.392294221,0.496789259,0.330998249,8.914357274,0.435015381,0.097639238,0.03502627,0.017513135,0.666666667,0.333333333,0.375651876,0.05,1,-0.253121693,-0.05,-0.7,0.454545455,0.136363636
19932,2.564949357,6.432940093,0.535369775,0.754019293,0.467845659,8.057377489,0.488264154,0.241141244,0.051446945,0.020900322,0.711111111,0.288888889,0.489824811,0.136363636,1,-0.202014652,-0.05,-0.4,0.414772727,0.005681818
19933,2.708050201,6.899723107,0.398185484,0.601814516,0.320564516,8.457867725,0.519502165,0.208874459,0.038306452,0.006048387,0.863636364,0.136363636,0.403414787,0.1,0.8,-0.306944444,-0.1,-0.7,0,0
19934,2.397895273,7.213768308,0.424889543,0.514727541,0.349779087,8.71817293,0.469880346,0.024829075,0.037555228,0.01988218,0.653846154,0.346153846,0.308781513,0.05,1,-0.508127572,-0.1,-1,0.4,0.1
19935,2.302585093,8.002024818,0.353197188,0.537663207,0.317040509,9.5497369,0.482954342,8.15E-05,0.03213927,0.032474054,0.497409326,0.502590674,0.324285038,0.05,0.8,-0.322923826,-0.05,-1,0,0
19936,2.772588722,5.488937726,0.607438017,0.590909091,0.446280992,6.964135612,0.47892785,0.186811688,0.066115702,0.012396694,0.842105263,0.157894737,0.369237013,0.136363636,0.8,-0.466666667,-0.2,-0.8,0,0
19937,2.708050201,6.320768294,0.514388489,0.598920863,0.417266187,7.93701749,0.32030303,0.033521803,0.026978417,0.017985612,0.6,0.4,0.253292929,0.033333333,0.5,-0.2425,-0.125,-0.5,0,0
19938,2.63905733,7.109062136,0.429272281,0.516762061,0.363041701,8.640295389,0.528320796,0.167650765,0.049059689,0.014717907,0.769230769,0.230769231,0.42110101,0.083333333,0.9,-0.387037037,-0.05,-1,0.377272727,0.068181818
19939,2.63905733,6.102558595,0.554809843,0.527964206,0.402684564,7.672757897,0.339484127,0.083375104,0.026845638,0.017897092,0.6,0.4,0.356547619,0.05,0.8,-0.138789683,-0.071428571,-0.3,0,0
19940,2.995732274,7.081708586,0.426890756,0.511764706,0.350420168,8.644354337,0.490168067,0.104684874,0.03697479,0.013445378,0.733333333,0.266666667,0.351041667,0.05,0.8,-0.34047619,-0.1,-0.666666667,0,0
19941,2.197224577,5.872117789,0.58028169,0.56056338,0.41971831,7.33171497,0.345882035,0.188782468,0.047887324,0.008450704,0.85,0.15,0.329449962,0.05,1,-0.225,-0.125,-0.3,0.333333333,0.3125
19942,2.397895273,6.104793232,0.533482143,0.533482143,0.395089286,7.629489916,0.457142857,0.05625,0.020089286,0.008928571,0.692307692,0.307692308,0.394444444,0.2,0.5,-0.578125,-0.125,-1,0,0
19943,2.708050201,7.261927093,0.374736842,0.425964912,0.30877193,8.673170773,0.475697995,0.173517544,0.04,0.01122807,0.780821918,0.219178082,0.371637427,0.033333333,0.9,-0.270572917,-0.05,-0.6,0.227272727,0.068181818
19944,2.63905733,5.327876169,0.572815534,0.640776699,0.427184466,6.943122423,0.299859307,-0.029042208,0.014563107,0.014563107,0.5,0.5,0.224025974,0.136363636,0.285714286,-0.341666667,-0.125,-0.5,0,0
19945,2.302585093,5.942799375,0.603674541,0.598425197,0.475065617,7.571473649,0.316545455,0.168484848,0.041994751,0.005249344,0.888888889,0.111111111,0.278882576,0.033333333,1,-0.125,-0.05,-0.2,0.066666667,0.033333333
19946,2.197224577,5.347107531,0.657142857,0.538095238,0.471428571,6.932447892,0.2825,0.049166667,0.028571429,0.023809524,0.545454545,0.454545455,0.308333333,0.1,0.5,-0.173333333,-0.05,-0.291666667,0.3125,0
19947,2.772588722,7.332369206,0.381294964,0.585349902,0.324395029,8.911664758,0.434489683,0.065697143,0.04381949,0.024198823,0.644230769,0.355769231,0.294161821,0.05,0.65,-0.265990991,-0.05,-0.8,0.227272727,0.068181818
19948,2.397895273,4.983606622,0.712328767,0.51369863,0.47260274,6.532334292,0.469501488,0.068262311,0.054794521,0.02739726,0.666666667,0.333333333,0.249545455,0.05,0.7,-0.226041667,-0.1,-0.3125,0,0
19949,2.302585093,5.837730447,0.571428571,0.527696793,0.405247813,7.369600721,0.353958333,0.057708333,0.023323615,0.017492711,0.571428571,0.428571429,0.4625,0.2,1,-0.3375,-0.125,-0.5,0.4,-0.3
19950,2.833213344,6.925595197,0.457760314,0.516699411,0.377210216,8.465689349,0.438231237,0.059341262,0.038310413,0.027504912,0.582089552,0.417910448,0.348201243,0.1,0.75,-0.287896825,-0.05,-0.8,0.207386364,-0.028409091
19951,2.833213344,6.64509097,0.461638492,0.561768531,0.384915475,8.309184528,0.355577601,-0.025683422,0.007802341,0.015604681,0.333333333,0.666666667,0.252380952,0.1,0.5,-0.203240741,-0.1,-0.5,0.618181818,0.178787879
19952,3.63758616,6.942156706,0.486956522,0.560386473,0.412560386,8.55217416,0.413685864,0.068836726,0.043478261,0.026086957,0.625,0.375,0.361257576,0.0625,1,-0.316137566,-0.05,-0.7,0,0
19953,2.708050201,5.38907173,0.584474886,0.497716895,0.378995434,6.842683282,0.446153846,-8.74E-05,0.02283105,0.01826484,0.555555556,0.444444444,0.337272727,0.1,0.55,-0.44375,-0.125,-0.75,0,0
19954,2.63905733,6.841615476,0.52991453,0.566239316,0.44017094,8.340933226,0.355087095,0.077992682,0.030982906,0.019230769,0.617021277,0.382978723,0.327673907,0.05,0.8,-0.202391975,-0.05,-0.4,0.454545455,0.136363636
19956,2.48490665,7.38832786,0.380333952,0.510204082,0.318491033,8.863332833,0.348885052,0.109540043,0.043290043,0.011131725,0.795454545,0.204545455,0.266814935,0.033333333,1,-0.269444444,-0.05,-0.9,0.310606061,-0.015151515
19957,1.386294361,5.575949103,0.59469697,0.424242424,0.375,6.960347729,0.50719697,0.016180687,0.03030303,0.018939394,0.615384615,0.384615385,0.206628788,0.1,0.5,-0.311666667,-0.033333333,-0.5,0,0
19958,2.833213344,5.323009979,0.604878049,0.52195122,0.395121951,6.871091295,0.452666667,0.024,0.048780488,0.029268293,0.625,0.375,0.351666667,0.05,0.6,-0.458333333,-0.05,-0.7,0.516666667,0.2
19959,1.609437912,5.18178355,0.707865169,0.556179775,0.5,6.73459166,0.354957265,0.110454545,0.039325843,0.011235955,0.777777778,0.222222222,0.358441558,0.136363636,0.6,-0.15,-0.1,-0.2,0,0
19960,2.397895273,8.232440158,0.32385004,0.521137995,0.294336613,9.819399172,0.418434993,0.06251465,0.034565275,0.020207392,0.631067961,0.368932039,0.360818931,0.033333333,1,-0.296052632,-0.05,-0.8,0.2,0.4
19962,2.079441542,3.737669618,1,0.619047619,0.619047619,5.141663557,0.3,0.2,0.023809524,0.023809524,0.5,0.5,0.5,0.5,0.5,-0.1,-0.1,-0.1,0,0
19963,2.48490665,5.365976015,0.621495327,0.570093458,0.462616822,6.877296071,0.552705628,0.028571429,0.018691589,0.009345794,0.666666667,0.333333333,0.328571429,0.1,0.5,-0.5,-0.5,-0.5,0.5,-0.5
19964,2.63905733,6.352629396,0.491289199,0.628919861,0.398954704,8.019283793,0.527583774,0.252892416,0.048780488,0.006968641,0.875,0.125,0.452168367,0.0625,0.8,-0.245138889,-0.125,-0.4,0.291666667,0.125
19965,2.772588722,6.50578406,0.479820628,0.596412556,0.400597907,8.110727583,0.302374393,0.045883073,0.011958146,0.00896861,0.571428571,0.428571429,0.331628788,0.1,0.8,-0.189814815,-0.125,-0.388888889,0,0
19966,2.397895273,5.602118821,0.634686347,0.553505535,0.47601476,7.163946684,0.43152381,0.131904762,0.033210332,0.014760148,0.692307692,0.307692308,0.457142857,0.2,0.8,-0.204166667,-0.125,-0.4,0.375,-0.125
19968,1.609437912,4.369447852,0.82278481,0.594936709,0.569620253,5.950642553,0.375,0.333333333,0.025316456,0,1,0,0.5,0.5,0.5,0,0,0,0,0
19969,2.564949357,5.579729826,0.566037736,0.633962264,0.433962264,7.192182059,0.433333333,0.220588235,0.037735849,0.01509434,0.714285714,0.285714286,0.43,0.25,0.8,-0.1875,-0.166666667,-0.25,0,0
19970,2.564949357,5.568344504,0.564885496,0.576335878,0.41221374,7.127693699,0.39273183,0.099168375,0.034351145,0.019083969,0.642857143,0.357142857,0.343193843,0.1,0.5,-0.25,-0.05,-0.4,0,0
19971,2.48490665,6.084499413,0.544419134,0.617312073,0.444191344,7.738052298,0.241387085,0.054999211,0.029612756,0.025056948,0.541666667,0.458333333,0.264335664,0.1,0.6,-0.170580808,-0.0125,-0.4,0,0
19972,2.564949357,6.920671504,0.464955577,0.524185587,0.387956565,8.461891876,0.478135951,0.149934292,0.048371175,0.019743337,0.710144928,0.289855072,0.418916203,0.0625,1,-0.313333333,-0.05,-0.7,0.7,-0.4
19973,2.708050201,6.692083743,0.457816377,0.574441687,0.369727047,8.256866849,0.309880952,0.061428571,0.019851117,0.012406948,0.615384615,0.384615385,0.372767857,0.1,0.6,-0.289285714,-0.1,-1,0.454545455,0.136363636
19974,2.833213344,8.553139318,0.302913371,0.568396681,0.28053251,10.14124382,0.382507477,0.04601912,0.02373143,0.014277445,0.624365482,0.375634518,0.342852479,0.033333333,1,-0.310172673,-0.05,-1,0.454545455,0.136363636
19975,2.48490665,6.761572769,0.577546296,0.581018519,0.483796296,8.305978211,0.366548421,0.11523569,0.024305556,0.010416667,0.7,0.3,0.384415584,0.1,0.8,-0.205555556,-0.05,-0.4,0.454545455,0.136363636
19976,2.63905733,6.957497371,0.398667935,0.548049477,0.325404377,8.579228582,0.463792462,0.103378406,0.039961941,0.016175071,0.711864407,0.288135593,0.298206298,0.0625,1,-0.211029412,-0.05,-0.7,0.327272727,0.168181818
19977,2.772588722,6.766191715,0.564516129,0.57718894,0.47235023,8.288031568,0.411202742,0.133844156,0.038018433,0.016129032,0.70212766,0.29787234,0.407144169,0.1,1,-0.249404762,-0.1,-0.5,0.454545455,0.136363636
19978,2.302585093,4.158883083,0.796875,0.59375,0.53125,5.726847748,0.447916667,0.254166667,0.046875,0,1,0,0.338888889,0.166666667,0.6,0,0,0,0,0
19979,2.995732274,7.779885115,0.355769231,0.636287625,0.315635452,9.414749525,0.448318588,0.080046807,0.035117057,0.012959866,0.730434783,0.269565217,0.282538136,0.05,1,-0.336751152,-0.05,-0.714285714,0.26984127,0.138095238
19980,2.63905733,5.493061443,0.563786008,0.50617284,0.382716049,6.986566459,0.625198413,0.250595238,0.049382716,0.016460905,0.75,0.25,0.533333333,0.2,0.8,-0.2125,-0.125,-0.3,0.85,0.55
19983,2.302585093,5.564520407,0.574712644,0.586206897,0.432950192,7.076653815,0.417387566,0.077255291,0.026819923,0.01532567,0.636363636,0.363636364,0.339183673,0.16,0.5,-0.236805556,-0.125,-0.5,0,0
19984,2.63905733,7.403061091,0.43266301,0.562461913,0.373552712,8.902591637,0.405455394,0.13853452,0.042047532,0.010359537,0.802325581,0.197674419,0.315047054,0.1,1,-0.281699346,-0.05,-0.8,0.502272727,0.243181818
19985,2.708050201,6.338594078,0.521201413,0.561837456,0.397526502,7.936660155,0.403387534,-0.040785908,0.024734982,0.03180212,0.4375,0.5625,0.3125,0.1,0.6,-0.315123457,-0.155555556,-1,0,0
19987,3.091042453,4.882801923,0.674242424,0.507575758,0.424242424,6.300785795,0.36875,0.05625,0.022727273,0.007575758,0.75,0.25,0.316666667,0.2,0.5,-0.5,-0.5,-0.5,0.768181818,-0.204545455
19988,2.079441542,6.499787041,0.511278195,0.565413534,0.396992481,8.079308192,0.381259019,-0.015205628,0.013533835,0.015037594,0.473684211,0.526315789,0.253114478,0.1,0.5,-0.308333333,-0.125,-1,0,0
19989,2.397895273,5.793013608,0.518292683,0.548780488,0.365853659,7.351799869,0.533333333,-0.077777778,0.012195122,0.030487805,0.285714286,0.714285714,0.375,0.1,0.5,-0.29,-0.05,-0.5,0.5,-0.5
19990,2.48490665,7.377758908,0.410625,0.556875,0.358125,8.956995312,0.435233832,0.061754313,0.03875,0.025,0.607843137,0.392156863,0.32657101,0.033333333,1,-0.2540625,-0.125,-0.8,0.443939394,-0.015151515
19991,2.197224577,8.214735833,0.310690122,0.879296346,0.306630582,9.656051309,0.367176871,-0.011979167,0.001894452,0.001082544,0.636363636,0.363636364,0.20952381,0.033333333,0.6,-0.29375,-0.1,-0.8,0,0
19992,2.708050201,5.940171253,0.594736842,0.605263158,0.463157895,7.525100746,0.354679803,-0.003940887,0.026315789,0.023684211,0.526315789,0.473684211,0.265238095,0.033333333,0.6,-0.296296296,-0.125,-0.6,0.7,-0.05
19993,2.397895273,5.308267697,0.732673267,0.638613861,0.54950495,6.90475077,0.433380682,0.018347538,0.034653465,0.01980198,0.636363636,0.363636364,0.185032468,0.0625,0.6,-0.210416667,-0.125,-0.3,0.727272727,0.068181818
19994,2.772588722,5.332718793,0.541062802,0.570048309,0.376811594,6.858565035,0.519850453,0.263955136,0.038647343,0.004830918,0.888888889,0.111111111,0.380795455,0.1,1,-0.142857143,-0.142857143,-0.142857143,0,0
19995,2.079441542,5.937536205,0.591029024,0.562005277,0.435356201,7.391415235,0.493842713,0.235048581,0.102902375,0.007915567,0.928571429,0.071428571,0.31029415,0.1,1,-0.258333333,-0.1,-0.375,0.603333333,0.246666667
19996,2.564949357,7.996990406,0.411170929,0.558546433,0.374831763,9.503681402,0.489306829,0.164262327,0.048115747,0.01884253,0.718592965,0.281407035,0.416909151,0.1,1,-0.24086593,-0.0125,-1,0.651515152,0.545454545
19997,2.890371758,6.548219103,0.479942693,0.56017192,0.37965616,8.104099056,0.479398084,0.134859998,0.038681948,0.011461318,0.771428571,0.228571429,0.309728235,0.05,0.8,-0.273958333,-0.1,-0.5,0.454545455,0.136363636
19998,1.609437912,7.149916836,0.442700157,0.587912088,0.376766091,8.749732464,0.478232498,0.021344493,0.039246468,0.031397174,0.555555556,0.444444444,0.337295455,0.033333333,1,-0.366493056,-0.1,-0.8,0,0
19999,2.079441542,6.336825731,0.446017699,0.483185841,0.325663717,7.798112629,0.487472718,0.179073323,0.031858407,0.012389381,0.72,0.28,0.435945166,0.05,1,-0.230952381,-0.05,-0.666666667,0,0
20000,2.833213344,6.563855527,0.456981664,0.620592384,0.355430183,8.045908742,0.444389512,0.159883497,0.045133992,0.011283498,0.8,0.2,0.300784632,0.033333333,0.8,-0.26875,-0.05,-0.6,0,0
20001,2.708050201,5.942799375,0.456692913,0.669291339,0.37007874,7.596894438,0.668740981,-0.022542388,0.015748031,0.01312336,0.545454545,0.454545455,0.247330447,0.1,0.5,-0.405,-0.1,-0.8,0,0
20002,2.48490665,5.241747015,0.682539683,0.582010582,0.492063492,6.793466133,0.189166667,-0.069166667,0.015873016,0.026455026,0.375,0.625,0.233333333,0.1,0.5,-0.178333333,-0.05,-0.3,0.5,0.5
20003,2.772588722,6.559615237,0.491501416,0.558073654,0.392351275,8.095903533,0.414786184,0.131516984,0.035410765,0.014164306,0.714285714,0.285714286,0.480311688,0.136363636,1,-0.277222222,-0.066666667,-0.6,0.227272727,0.068181818
20004,2.995732274,6.086774727,0.525,0.488636364,0.377272727,7.563200592,0.483801808,0.004320988,0.031818182,0.020454545,0.608695652,0.391304348,0.392857143,0.05,0.8,-0.426697531,-0.2,-1,0.4,-0.25
20005,2.302585093,5.429345629,0.592105263,0.614035088,0.48245614,7.057036982,0.278010626,0.089452971,0.021929825,0.004385965,0.833333333,0.166666667,0.216796537,0.033333333,0.6,-0.1,-0.1,-0.1,0.9,0.8
20006,1.945910149,5.720311777,0.616393443,0.554098361,0.468852459,7.217443432,0.375524476,0.014574315,0.036065574,0.016393443,0.6875,0.3125,0.267217631,0.1,0.6,-0.3,-0.1,-0.5,0,0
20007,2.708050201,6.527957918,0.510233918,0.543859649,0.416666667,8.068089626,0.388858093,0.068228012,0.026315789,0.011695906,0.692307692,0.307692308,0.266287879,0.033333333,0.8,-0.179166667,-0.1,-0.4,0.454545455,0.136363636
20008,2.564949357,6.715383386,0.564848485,0.585454545,0.473939394,8.280204233,0.39506703,0.129545455,0.033939394,0.004848485,0.875,0.125,0.32945269,0.05,0.8,-0.298214286,-0.142857143,-0.5,0.454545455,0.136363636
20009,2.63905733,6.59441346,0.469220246,0.569083447,0.365253078,8.226573475,0.465315351,0.114359807,0.042407661,0.025991792,0.62,0.38,0.380550901,0.1,0.7,-0.173088972,-0.05,-0.5,0.2,-0.025
20010,2.890371758,6.075346031,0.51954023,0.616091954,0.422988506,7.687538766,0.387529138,0.11048951,0.029885057,0.009195402,0.764705882,0.235294118,0.294055944,0.1,0.5,-0.2375,-0.125,-0.5,0,0
20011,2.079441542,6.562444094,0.495762712,0.583333333,0.40960452,8.206037763,0.536832295,0.074035467,0.038135593,0.024011299,0.613636364,0.386363636,0.380014029,0.0625,0.7,-0.298844538,-0.1,-0.6,0.1,0
20012,2.302585093,4.779123493,0.731092437,0.647058824,0.512605042,6.371611847,0.58125,0.190625,0.042016807,0.025210084,0.625,0.375,0.46,0.3,0.6,-0.25,-0.125,-0.5,0.9,0.6
20013,2.564949357,7.260522598,0.435699227,0.592410401,0.366830639,8.800716629,0.419844048,0.060881667,0.032326072,0.023893183,0.575,0.425,0.325023057,0.033333333,1,-0.248570261,-0.05,-0.666666667,0.716666667,0.066666667
20014,2.63905733,6.049733455,0.497641509,0.599056604,0.398584906,7.672757897,0.315507519,-0.02695802,0.025943396,0.035377358,0.423076923,0.576923077,0.27732684,0.0625,0.5,-0.271666667,-0.1,-0.8,0.227272727,-0.031818182
20015,2.833213344,6.875232087,0.41322314,0.513429752,0.334710744,8.368925175,0.405621944,0.020917571,0.025826446,0.024793388,0.510204082,0.489795918,0.337309091,0.1,0.8,-0.29369213,-0.1,-1,0.227272727,0.068181818
20016,2.63905733,8.090402297,0.346307079,0.545510267,0.310756972,9.611127891,0.406907457,0.067072456,0.027888446,0.019920319,0.583333333,0.416666667,0.337520813,0.05,1,-0.213394383,-0.05,-0.7,0.651515152,0.312121212
20017,2.302585093,6.049733455,0.518867925,0.620283019,0.41509434,7.631431665,0.45375,0.14,0.023584906,0.007075472,0.769230769,0.230769231,0.42,0.1,1,-0.466666667,-0.2,-1,0.65,0.35
20018,2.48490665,6.306275287,0.483576642,0.47080292,0.344890511,7.777792626,0.528487654,0.231388889,0.049270073,0.010948905,0.818181818,0.181818182,0.462962963,0.1,1,-0.347916667,-0.05,-1,0.454545455,0.136363636
20019,2.772588722,7.053585727,0.470181504,0.566983578,0.404494382,8.634264863,0.427817464,0.100416593,0.029386344,0.012964564,0.693877551,0.306122449,0.356181564,0.05,1,-0.318650794,-0.071428571,-0.8,0.454545455,0.136363636
20020,2.772588722,7.279318835,0.426206897,0.550344828,0.362758621,8.763584409,0.370202566,0.075045351,0.04,0.017931034,0.69047619,0.30952381,0.329269294,0.1,1,-0.369123932,-0.05,-1,0.454545455,0.136363636
20021,2.708050201,5.655991811,0.615384615,0.520979021,0.426573427,7.156956365,0.19845679,0.046450617,0.017482517,0.013986014,0.555555556,0.444444444,0.313333333,0.166666667,0.5,-0.182638889,-0.125,-0.3,0.2,-0.3
20022,2.708050201,5.638354669,0.555160142,0.537366548,0.391459075,7.17472431,0.364403292,0.045102881,0.046263345,0.017793594,0.722222222,0.277777778,0.25,0.1,0.5,-0.434444444,-0.155555556,-0.75,0.144444444,-0.077777778
20023,2.708050201,4.663439094,0.745283019,0.58490566,0.490566038,6.198478716,0.548095238,-0.076309524,0.028301887,0.047169811,0.375,0.625,0.45,0.25,0.6,-0.347619048,-0.071428571,-0.7,0.7,0.075
20024,2.772588722,6.368187186,0.461406518,0.562607204,0.358490566,7.880804345,0.38510101,0.018644781,0.024013722,0.022298456,0.518518519,0.481481481,0.271753247,0.136363636,0.6,-0.283333333,-0.125,-0.75,0.46969697,0.136363636
20025,2.564949357,7.074963198,0.394247039,0.587986464,0.335025381,8.600246747,0.355978649,0.178527298,0.039763113,0.019458545,0.671428571,0.328571429,0.528272083,0.1,1,-0.270393375,-0.071428571,-0.625,0.427272727,-0.131818182
20026,2.302585093,6.075346031,0.420689655,0.498850575,0.303448276,7.513163545,0.480389297,0.161333835,0.032183908,0.006896552,0.823529412,0.176470588,0.340445269,0.136363636,0.5,-0.351851852,-0.155555556,-0.5,0.454545455,0.136363636
20027,2.772588722,5.351858133,0.672985782,0.720379147,0.507109005,6.963189986,0.571190476,-0.096666667,0.018957346,0.018957346,0.5,0.5,0.3,0.2,0.5,-0.541666667,-0.166666667,-0.8,0.85,0.25
20028,2.63905733,5.932245187,0.5066313,0.602122016,0.389920424,7.504391559,0.356196418,0.084842119,0.029177719,0.00265252,0.916666667,0.083333333,0.166725699,0.033333333,0.5,-0.4,-0.4,-0.4,0,0
20029,2.197224577,5.541263545,0.615686275,0.588235294,0.494117647,7.113142109,0.378472222,-0.028472222,0.007843137,0.011764706,0.4,0.6,0.141666667,0.033333333,0.25,-0.208333333,-0.1,-0.4,0,0
20032,1.945910149,6.313548046,0.530797101,0.599637681,0.43115942,7.948738455,0.45542328,-0.009854497,0.036231884,0.045289855,0.444444444,0.555555556,0.331666667,0.05,0.7,-0.267666667,-0.1,-1,0.2,0.2
20033,2.564949357,5.231108617,0.647058824,0.604278075,0.502673797,6.726233402,0.492857143,0.017857143,0.016042781,0.021390374,0.428571429,0.571428571,0.633333333,0.1,1,-0.44375,-0.075,-0.7,0,0
20035,2.48490665,6.115892125,0.498896247,0.554083885,0.375275938,7.623153068,0.399993721,-0.177904762,0.030905077,0.04415011,0.411764706,0.588235294,0.228571429,0.1,0.7,-0.436333333,-0.075,-1,0.916666667,-0.1875
